session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,user_id
11632,42,96,35,91,42,48,47,29,91,96,207
11633,35,29,42,47,48,91,96,35,35,29,207
11634,35,91,96,35,35,42,96,29,91,29,207
11635,96,91,35,91,96,42,35,121,125,29,207
11636,42,35,125,29,121,29,125,29,121,42,207
11637,35,112,133,140,140,125,3,29,121,29,207
11638,47,48,42,140,129,133,112,35,3,29,207
11639,35,29,29,35,35,35,42,3,2,2,207
11640,29,146,770,102,90,1468,102,770,376,87,207
11641,73,17,5,18,5,126,102,6,22,22,207
11642,6,1137,10,1137,102,20,87,10,1468,73,207
11643,770,17,5,22,18,87,376,73,22,5,207
11644,102,87,102,146,1468,20,770,18,5,6,207
11645,17,376,22,5,102,1468,18,102,619,376,207
11646,73,770,5,17,22,770,5,770,1468,770,207
11647,73,5,1468,6,22,770,5,18,770,17,207
11648,770,73,18,5,17,770,73,20,73,770,207
11649,2,932,2,6,4411,4820,290,4676,932,311,207
11650,127,932,311,127,564,3384,127,932,932,290,207
11651,127,127,3,3020,3333,3,2,932,290,127,207
11652,932,127,564,932,290,127,932,127,932,290,207
11653,127,932,127,127,290,932,127,2,165,2,207
11654,41,2,2,2,2,88,2,88,2,2,207
11655,2,2,2,1821,2,5,2260,1821,2260,2260,207
11656,1821,2,1821,5,2,5,2,6,1728,6,207
11657,4187,1905,3411,4194,1903,3677,2,2662,6,17,207
11658,1728,2662,3063,18,44,22,1905,2691,1903,130,207
11659,2,2,1024,2835,523,281,424,1633,281,523,207
11660,424,5,44,18,17,281,5,1728,1905,2,207
11661,3063,3,244,1905,740,1903,575,857,1817,1728,207
11662,2691,5,709,1024,523,1728,4150,962,962,6,207
11663,10,53,6,10,523,424,281,31,2289,424,207
11664,281,281,711,424,281,281,947,825,947,281,207
11665,711,825,711,281,825,281,825,711,711,281,207
11666,825,825,281,711,947,2,2,1058,376,663,207
11667,663,1058,911,663,376,1790,73,663,911,2130,207
11668,1058,930,22,2130,594,663,73,6,1058,73,207
11669,911,1058,911,279,73,383,591,53,20,1381,207
11670,10,20,10,1381,663,1058,1058,911,2130,1058,207
11671,376,22,930,1790,5,73,73,1058,1381,663,207
11672,911,930,20,1058,663,6,279,911,9,2,207
11673,4255,2,2932,2932,6,4648,2,2,3,3,207
11674,4,21,27,30,2,33,4,2,4,27,207
11675,30,33,4,2,3,27,21,4,42,10,207
11676,42,4,2,47,48,35,29,42,48,29,207
11677,35,47,29,42,47,48,35,35,29,48,207
11678,35,42,47,35,47,48,29,47,35,29,207
11679,42,48,47,48,35,29,42,48,48,47,207
11680,29,42,48,121,47,48,42,35,125,29,207
11681,125,121,125,121,47,48,42,42,140,112,207
11682,125,35,29,121,42,129,133,112,133,3,207
11683,42,133,29,140,129,112,133,112,1676,315,207
11684,133,129,133,112,129,315,140,29,1676,112,207
11685,133,129,315,29,42,133,140,129,112,112,207
11686,140,140,42,29,129,112,133,129,133,112,207
11687,112,129,42,315,140,133,29,112,578,133,207
11688,140,578,42,29,140,129,112,129,133,129,207
11689,541,140,133,140,133,112,42,29,129,541,207
11690,3,133,112,140,3,42,29,129,112,129,207
11691,112,129,133,140,129,133,3,315,42,29,207
11692,140,112,129,140,133,133,112,3,315,42,207
11693,133,29,129,112,140,112,129,129,29,42,207
11694,112,133,140,3,129,112,133,112,133,129,207
11695,35,3,29,140,29,48,47,42,35,29,207
11696,35,47,48,42,47,48,48,48,47,42,207
11697,35,29,47,48,29,42,47,48,48,42,207
11698,35,29,48,47,29,42,48,35,47,29,207
11699,48,29,47,47,48,42,29,35,29,48,207
11700,47,35,48,47,47,48,29,29,48,42,207
11701,48,35,29,47,47,35,29,29,48,42,207
11702,48,47,35,42,29,48,47,29,35,48,207
11703,42,48,29,35,47,48,47,48,42,29,207
11704,35,48,29,29,42,48,35,47,29,121,207
11705,42,125,35,112,125,29,121,42,140,129,207
11706,112,3,133,140,129,112,133,129,133,140,207
11707,112,42,42,140,129,133,112,315,47,48,207
11708,121,125,35,29,129,140,140,129,91,48,207
11709,29,96,42,35,133,47,112,48,47,35,207
11710,29,91,96,42,47,35,96,91,42,29,207
11711,91,96,29,35,42,29,35,48,47,29,207
11712,35,91,96,91,96,29,35,35,96,91,207
11713,29,35,91,29,96,29,35,91,96,35,207
11714,91,96,29,35,42,48,29,35,125,121,207
11715,47,125,121,29,35,42,121,91,121,29,207
11716,42,112,129,133,96,35,112,125,121,129,207
11717,29,3,140,42,112,315,96,91,112,133,207
11718,29,129,35,96,140,112,133,35,29,96,207
11719,91,35,112,29,133,96,140,129,121,29,207
11720,112,91,96,48,129,125,35,35,42,140,207
11721,129,112,133,29,42,29,35,42,29,91,207
11722,91,121,125,47,48,47,48,42,96,29,207
11723,35,91,29,91,29,35,42,2,42,35,207
11724,29,47,48,42,35,29,47,48,42,2,207
11725,35,29,47,48,29,48,35,42,35,29,207
11726,35,29,47,29,42,48,35,42,48,47,207
11727,29,35,47,48,48,47,35,29,48,35,207
11728,47,29,42,47,35,29,48,35,29,91,207
11729,96,91,29,96,91,96,96,91,91,91,207
11730,47,48,29,96,29,29,42,125,121,35,207
11731,125,121,121,125,29,121,140,112,129,133,207
11732,125,35,121,112,29,129,133,42,3,140,207
11733,35,125,29,42,3,140,112,129,112,42,207
11734,112,133,129,140,133,112,140,129,140,129,207
11735,29,91,140,112,42,129,112,133,121,42,207
11736,91,29,133,42,140,112,129,133,140,129,207
11737,129,29,35,42,133,112,140,133,96,29,207
11738,42,112,129,35,96,133,140,140,96,91,207
11739,29,42,133,140,112,129,129,112,140,140,207
11740,42,29,129,133,112,112,129,133,91,42,207
11741,129,133,140,112,129,140,133,112,133,112,207
11742,133,42,112,29,140,129,112,140,133,35,207
11743,91,140,129,133,112,29,42,140,29,35,207
11744,133,42,112,129,91,96,91,96,91,96,207
11745,35,29,91,96,35,29,42,96,91,91,207
11746,29,35,96,96,42,29,35,91,91,42,207
11747,29,91,35,96,2,42,42,29,47,35,207
11748,2,42,48,29,48,35,47,35,29,29,207
11749,35,47,48,42,35,29,47,48,42,47,207
11750,48,48,47,42,48,29,35,48,47,29,207
11751,35,42,29,35,47,48,42,47,48,47,207
11752,48,35,47,48,35,29,35,42,48,29,207
11753,47,29,47,29,48,29,35,47,48,29,207
11754,35,35,29,47,48,42,29,35,96,91,207
11755,29,96,91,91,96,91,47,48,96,29,207
11756,35,35,96,91,35,29,96,91,29,91,207
11757,91,29,42,96,91,42,29,35,96,91,207
11758,29,42,91,42,35,29,96,91,91,96,207
11759,91,29,35,96,35,96,35,35,29,91,207
11760,29,91,42,96,35,96,91,35,29,42,207
11761,91,35,48,47,29,96,48,47,35,96,207
11762,47,29,91,96,48,48,29,91,47,35,207
11763,29,42,47,35,48,48,125,35,42,48,207
11764,121,47,29,35,29,125,121,125,121,121,207
11765,125,121,112,129,133,140,125,35,42,29,207
11766,133,129,140,112,3,47,112,133,35,140,207
11767,3,42,121,129,125,133,140,112,29,42,207
11768,35,48,47,129,96,91,29,35,91,96,207
11769,29,91,47,48,42,121,35,125,96,35,207
11770,29,42,48,47,121,125,112,35,121,140,207
11771,129,133,125,140,3,48,47,129,29,35,207
11772,133,112,129,96,35,125,29,121,129,140,207
11773,91,129,112,140,133,29,96,91,48,47,207
11774,29,35,42,48,96,91,35,47,29,96,207
11775,96,91,47,29,29,47,42,91,96,48,207
11776,35,91,91,35,96,29,91,35,96,42,207
11777,29,91,29,35,91,96,29,42,91,35,207
11778,29,96,96,91,35,29,96,35,91,96,207
11779,29,91,42,29,96,35,29,96,91,35,207
11780,47,48,48,35,47,48,91,35,47,29,207
11781,42,96,48,35,29,47,47,47,29,48,207
11782,42,35,48,47,35,35,48,29,47,47,207
11783,48,47,35,29,48,47,42,29,35,29,207
11784,35,48,47,42,48,47,48,29,48,35,207
11785,47,42,29,35,48,47,47,47,42,29,207
11786,35,125,121,48,35,125,29,121,121,121,207
11787,29,125,42,112,35,133,140,112,129,112,207
11788,29,3,42,125,140,133,129,129,133,112,207
11789,140,29,35,47,42,48,48,47,29,35,207
11790,96,91,96,91,29,96,35,91,91,47,207
11791,48,35,29,42,96,96,91,91,96,96,207
11792,91,96,48,42,29,35,47,29,48,91,207
11793,47,96,35,91,96,29,35,29,96,91,207
11794,35,48,47,42,35,29,91,96,35,96,207
11795,42,29,91,96,91,96,42,96,35,29,207
11796,96,47,42,48,91,35,42,29,47,48,207
11797,29,35,35,47,29,35,35,47,48,42,207
11798,29,47,48,29,48,35,47,29,35,3,207
11799,48,47,35,29,2,42,48,35,47,29,207
11800,29,35,2,29,88,47,48,2,88,2,207
11801,88,2,88,2,3325,3460,3363,3136,3648,2887,207
11802,647,556,910,355,988,3717,617,3136,2887,988,207
11803,747,647,2,4,3,10,21,27,30,2,207
11804,33,4,3,27,30,2,4,21,10,27,207
11805,3,33,2,2,3,6,10,4,21,2,207
11806,2,3,27,3,10,21,27,4,6,4,207
11807,3,30,6,30,10,33,4,23,4,4,207
11808,43,81,4,4,33,23,6,4,51,4,207
11809,4,51,3,2,4,21,10,27,3,2,207
11810,2,2,6,3,2,4,10,6,21,2,207
11811,4,10,21,2,2,4384,27,2,3,10,207
11812,21,27,30,4,3,4,33,10,41,4,207
11813,41,41,152,165,152,437,99,147,97,71,207
11814,152,71,97,99,248,95,186,152,159,333,207
11815,95,71,147,71,147,45,82,159,45,152,207
11816,41,45,43,45,45,82,215,41,248,95,207
11817,97,437,466,152,229,61,132,82,93,312,207
11818,257,247,903,61,312,147,428,132,302,567,207
11819,5,257,17,428,22,423,44,18,302,22,207
11820,22,20,22,20,149,46,2,395,2,1384,207
11821,244,1384,46,31,5,1384,22,1384,20,5,207
11822,1384,1384,2,42,2,2,20,753,35,47,207
11823,48,101,42,29,35,47,29,101,753,48,207
11824,42,3,2,48,101,47,35,29,47,35,207
11825,29,48,42,29,35,3,42,35,42,29,207
11826,48,35,47,101,47,48,48,47,29,35,207
11827,101,42,47,48,29,35,48,47,42,29,207
11828,48,47,42,35,47,35,29,48,33,6,207
11829,35,29,2,10,48,35,2,151,48,42,207
11830,76,151,1574,151,519,76,151,519,76,151,207
11831,151,210,151,151,151,76,151,29,48,47,207
11832,35,42,4,29,48,47,42,35,47,47,207
11833,47,48,101,42,35,29,48,42,48,35,207
11834,48,29,35,35,101,47,48,4,76,29,207
11835,42,48,35,47,42,42,29,47,48,35,207
11836,42,35,47,48,29,29,35,35,29,35,207
11837,42,48,47,2,35,29,47,1736,2,48,207
11838,180,181,244,1736,1736,181,40,40,40,1736,207
11839,1736,5,5,20,6,10,20,20,6,10,207
11840,101,5,6,20,6,181,180,40,40,40,207
11841,5,44,18,5,20,6,17,5,40,40,207
11842,20,6,2,20,9,2,6,10,2,837,207
11843,837,837,5,837,2,10,142,86,2,54,207
11844,62,10,837,149,20,149,46,20,46,22,207
11845,149,46,9,2,2,2,54,86,62,2,207
11846,837,2,837,5,837,837,3,837,837,837,207
11847,149,837,20,837,2,2,46,4,22,149,207
11848,2,165,2,41,41,2,165,152,99,152,207
11849,45,82,95,41,248,41,437,6,4,4,207
11850,2,4,21,10,27,152,3,45,159,2,207
11851,2,6,3,4,10,6,21,2,27,2,207
11852,3,3,10,21,27,4,30,33,4,10,207
11853,43,4,6,30,33,6,4,9,6,2,207
11854,9,6,4,2,1507,1578,101,31,2678,1393,207
11855,4,1578,1507,1393,6,18,5,17,10,44,207
11856,1393,2,10,2,10,4,4,4,4,318,207
11857,23,4,4,318,4,6,23,4,2,4,207
11858,6,3,4,4,21,10,27,3,2,2,207
11859,3,3,42,2,3,35,29,35,29,29,207
11860,35,42,35,29,35,42,29,42,29,35,207
11861,29,35,42,35,35,29,35,42,29,35,207
11862,29,42,29,35,3,2,3,38,3,13,207
11863,19,38,2,2,88,10,6,88,2,1712,207
11864,2,170,1712,170,1712,1712,3096,88,2,2,207
11865,2,3,1712,3096,2,2,2,4,3,10,207
11866,21,27,30,2,4,33,10,21,4,27,207
11867,2,33,30,27,3,10,21,4,2,2,207
11868,799,799,799,799,799,3,15,3,15,3,207
11869,799,799,3,15,3,799,3,105,799,31,207
11870,105,799,799,799,2,2,799,2,2,2,207
11871,4,3,6,10,21,27,2,3,6,30,207
11872,10,21,27,3,4,30,4,33,6,4,207
11873,2,3,4,21,10,27,33,3,43,2,207
11874,2,6,3,3,4,10,2,6,21,2,207
11875,2,27,27,3,21,10,30,27,3,4,207
11876,30,51,6,33,4,23,43,4,10,4,207
11877,3,33,6,23,51,2,27,10,2,3,207
11878,4,21,2,2,2,4,3,10,21,27,207
11879,30,2,4,6,10,21,27,33,4,3,207
11880,30,33,4,2,6,4,10,21,4,27,207
11881,4,21,10,3,60,60,254,39,39,60,207
11882,60,60,60,60,60,60,60,39,39,2421,207
11883,39,39,2421,2421,39,0,0,0,0,0,207
11884,2,3,3,6,38,13,3,6,2,19,237
11885,38,3,19,38,38,13,13,38,1,8,237
11886,3,6,1,38,15,15,38,3,38,2,237
11887,38,1624,19,13,38,19,19,13,19,14,237
11888,38,1,13,38,19,3,13,868,139,13,237
11889,1,11,6,75,38,19,75,1,11,11,237
11890,13,11,1,11,14,13,1,1,19,14,237
11891,19,19,14,1,19,14,19,14,1,19,237
11892,13,19,153,19,1,13,75,13,14,1,237
11893,14,13,1,14,14,1,14,1,14,13,237
11894,13,1,14,1,14,1,14,75,14,14,237
11895,1,555,220,1,14,14,14,1,14,43,237
11896,81,14,1,14,1,14,14,14,1,14,237
11897,14,13,14,1,14,1,14,14,14,1,237
11898,14,1,14,14,1,14,14,14,1,1,237
11899,14,14,14,1,14,1,14,14,1,14,237
11900,14,1,14,1,14,14,1,1,14,14,237
11901,14,14,1,1,14,14,1,14,14,14,237
11902,1,14,1,14,14,14,1,14,14,14,237
11903,1,14,1,14,14,1,14,14,14,1,237
11904,1,14,14,14,14,1,14,14,14,1,237
11905,14,1,14,14,1,14,14,1,14,1,237
11906,14,14,14,14,1,1,14,14,14,1,237
11907,14,1,14,14,1,14,14,1,14,1,237
11908,14,14,14,14,1,1,14,14,1,14,237
11909,1,14,14,1,14,14,1,14,1,14,237
11910,14,14,1,14,1,14,14,14,1,14,237
11911,1,14,14,1,14,14,1,14,1,14,237
11912,14,14,1,1,14,14,14,1,14,1,237
11913,14,14,1,14,14,1,14,1,14,14,237
11914,14,555,220,220,1,14,220,220,14,14,237
11915,14,1,1,14,14,14,1,14,14,1,237
11916,14,1,14,14,14,1,14,14,14,1,237
11917,14,1,14,14,14,1,14,1,14,14,237
11918,1,14,14,14,1,1,14,14,14,1,237
11919,14,1,14,14,1,14,14,1,14,1,237
11920,14,14,14,1,14,1,14,14,1,14,237
11921,1,14,14,1,14,14,14,1,1,14,237
11922,14,14,1,1,14,14,14,1,14,1,237
11923,14,14,1,14,14,14,1,1,14,14,237
11924,14,1,1,14,14,14,1,14,1,14,237
11925,14,1,14,14,14,1,1,14,14,1,237
11926,1,14,14,14,1,14,1,14,14,1,237
11927,14,1,14,14,1,14,14,14,1,1,237
11928,14,14,14,1,14,1,14,14,1,14,237
11929,14,1,14,1,14,14,14,1,1,14,237
11930,14,14,1,1,19,1,19,1,1,1,237
11931,38,13,1,13,13,1,19,139,868,13,237
11932,11,13,1,75,13,11,1,11,11,11,237
11933,1,1,13,14,14,14,14,1,1,1,237
11934,1,1,14,1,14,1,14,1,14,1,237
11935,14,14,1,1,14,14,1,14,1,14,237
11936,1,14,13,1,14,1,14,14,14,1,237
11937,1,14,14,1,1,14,14,1,14,14,237
11938,1,14,1,14,14,1,1,14,14,1,237
11939,1,14,14,1,14,14,1,1,14,14,237
11940,1,14,1,14,1,14,14,1,14,1,237
11941,14,14,1,1,14,14,1,1,14,14,237
11942,13,2,38,19,19,15,13,1,8,13,237
11943,3,2,2,14,1,14,1,2,2,3,237
11944,1485,1485,844,382,382,1,844,1485,1485,1231,237
11945,61,1231,1485,844,2610,1231,1083,1231,1485,2610,237
11946,61,844,61,1,6,1231,1,14,1,14,237
11947,14,1,14,14,14,1,14,1,14,1,237
11948,14,1,14,1,14,14,1,14,14,1,237
11949,1,14,14,1,14,14,1,14,1,14,237
11950,14,1,14,14,14,1,1,14,14,1,237
11951,14,1,14,1,14,14,14,1,14,14,237
11952,1,1,14,14,1,14,1,1,14,14,237
11953,1,14,14,14,1,14,1,14,1,14,237
11954,14,1,1,14,14,14,1,1,14,14,237
11955,1,14,1,14,14,1,1,1,14,1,237
11956,14,1,14,1,14,14,1,1,14,14,237
11957,14,1,14,1,75,14,1,14,1,14,237
11958,1,14,14,1,1,14,14,1,14,1,237
11959,220,220,14,1,14,14,1,14,1,14,237
11960,14,1,1,14,14,1,14,14,1,1,237
11961,14,14,1,1,14,14,1,14,1,14,237
11962,14,1,14,1,14,1,14,14,1,1,237
11963,14,14,14,1,14,1,14,1,14,1,237
11964,14,1,14,14,14,1,1,14,14,1,237
11965,14,1,14,1,14,14,1,14,1,14,237
11966,14,1,1,14,14,1,1,14,14,1,237
11967,14,1,14,1,14,14,1,1,14,14,237
11968,14,1,1,14,14,1,14,1,14,1,237
11969,14,14,14,1,1,14,14,1,1,14,237
11970,14,1,1,1,13,1,1,1,2,2,237
11971,13,19,19,1,13,19,13,139,13,1,237
11972,75,868,11,11,13,1,11,1,1,1,237
11973,11,11,1,13,1,11,1,11,1,11,237
11974,11,11,1,1,11,11,11,1,11,1,237
11975,1,13,1,1,8,13,1,1,13,19,237
11976,19,13,1,8,13,3,1,1,19,15,237
11977,2,2,6,3,6,3,2,2,6,3,237
11978,2,6,3,43,2,2,6,3,2,6,237
11979,3,2,555,220,220,220,254,767,2098,421,237
11980,81,269,269,269,269,192,2,6,2,3,237
11981,3,2,6,2,2,421,421,421,2,6,237
11982,2,3,3,6,25,2,25,2,3,64,237
11983,349,25,349,349,2,2,3,2,580,226,237
11984,3090,399,282,399,226,591,421,2,2,6,237
11985,3,3,6,2,2,421,2,2,6,3,237
11986,6,3,2,421,2,2,6,3,6,3,237
11987,2,2959,81,210,2,2,6,3,6,3,237
11988,2,2,25,25,25,43,2,220,555,220,237
11989,220,2,2,2,25,25,25,25,25,25,237
11990,25,25,25,25,25,25,25,13,38,19,237
11991,13,3,38,19,3,19,2,38,15,38,237
11992,19,15,19,13,38,6,3,38,38,38,237
11993,7,13,19,1,7,13,38,1,7,38,237
11994,13,75,6,75,19,75,75,19,13,7,237
11995,7,1,1,7,19,7,1,7,19,7,237
11996,1,7,7,1,1,1,7,7,7,7,237
11997,1,7,1,7,7,1,1,19,1,1,237
11998,1,1,1,1,7,7,7,1,1,7,237
11999,7,7,13,7,1,1,7,7,7,1,237
12000,7,1,1,7,7,7,1,1,7,7,237
12001,7,7,1,1,7,7,7,1,7,7,237
12002,7,1,1,7,1,7,7,1,1,1,237
12003,25,25,25,25,25,25,25,25,25,25,237
12004,25,25,25,25,25,25,25,25,25,25,237
12005,25,25,25,25,25,25,25,25,25,25,237
12006,25,25,25,25,25,25,25,25,25,25,237
12007,25,25,25,25,25,25,25,25,25,25,237
12008,2,25,25,25,25,25,25,25,25,25,237
12009,25,25,25,25,25,2,25,25,25,25,237
12010,25,25,25,25,25,25,25,25,38,15,237
12011,2,192,3,2,2,6,3,6,3,2,237
12012,3530,81,43,2,2,2,25,2,25,25,237
12013,25,25,25,25,25,2,25,25,25,25,237
12014,25,25,25,25,3,25,25,25,25,25,237
12015,25,25,25,25,25,25,25,25,25,25,237
12016,25,2,994,2,41,2,41,82,82,41,237
12017,41,165,1014,167,45,167,45,99,45,167,237
12018,97,186,45,41,97,95,215,45,159,167,237
12019,95,45,167,97,248,2,6,2,3,6,237
12020,3,2,2,220,555,220,2,2,2,6,237
12021,3,6,42,42,3,42,29,2,753,42,237
12022,35,42,29,35,77,35,42,29,42,35,237
12023,29,77,35,29,77,35,29,42,29,42,237
12024,35,29,35,77,35,42,77,29,77,42,237
12025,29,35,35,35,42,77,29,29,42,77,237
12026,35,29,77,42,29,35,29,77,42,35,237
12027,35,35,35,42,77,77,29,42,77,42,237
12028,29,35,42,35,77,42,35,29,35,77,237
12029,2,2,2,6,3,2,6,3,2,54,237
12030,62,62,86,54,142,77,42,29,62,35,237
12031,54,142,142,54,62,42,29,77,35,29,237
12032,42,77,42,35,29,77,35,42,77,29,237
12033,35,42,77,29,35,29,42,77,29,35,237
12034,35,54,54,62,62,62,54,62,62,86,237
12035,54,54,62,86,62,54,86,42,35,29,237
12036,29,77,77,42,29,35,29,77,42,35,237
12037,35,42,77,29,29,35,77,42,29,42,237
12038,29,35,35,35,29,29,77,29,42,29,237
12039,77,2,2,6,3,29,2,35,6,42,237
12040,3,35,29,77,29,35,42,77,42,42,237
12041,35,29,48,47,42,35,29,77,77,42,237
12042,47,48,29,35,48,42,77,35,29,47,237
12043,29,42,47,35,48,35,29,48,48,29,237
12044,42,35,47,77,29,42,77,35,29,35,237
12045,42,77,35,42,29,35,29,29,42,35,237
12046,77,35,29,42,77,35,29,42,77,35,237
12047,29,29,29,42,77,35,35,42,77,29,237
12048,35,29,29,35,35,29,42,77,81,2,237
12049,2,6,3,2,3,6,2,43,2,1621,237
12050,2,1621,1621,1867,1621,2980,1867,1621,2980,2,237
12051,2506,2506,2,2,2,6,3,2,6,3,237
12052,2,2,364,1626,364,364,364,364,364,364,237
12053,364,364,364,1626,364,364,364,364,364,364,237
12054,364,3084,3084,364,364,364,364,364,364,364,237
12055,2,357,2,357,357,357,4680,357,357,357,237
12056,4063,1028,212,212,545,357,357,357,357,357,237
12057,4064,212,357,212,357,227,227,357,357,2809,237
12058,4066,357,357,2809,357,652,652,357,357,2,237
12059,364,364,1626,2,364,2,1704,2,2,1704,237
12060,2,2,1358,2,1358,2,2271,738,3,2,237
12061,2271,2271,1002,2,1002,1703,2,2,2,364,237
12062,2,2,1703,2,2,2895,31,2494,2,101,237
12063,491,491,2494,1490,1490,491,40,491,2,244,237
12064,2499,311,491,2,6,2499,6,244,2499,6,237
12065,3,10,6,10,2,4777,2,2,2895,1703,237
12066,2,2,1889,1889,2,1889,2,1889,2,2505,237
12067,2,1528,1528,2,1528,1528,1528,2505,2,2,237
12068,1703,2,2,1775,1680,1775,1774,5,896,1680,237
12069,896,896,2567,1680,22,6,31,1680,20,2567,237
12070,875,13,617,38,13,1,8,8,2567,1,237
12071,8,896,1775,1775,896,8,1,20,1,1,237
12072,8,8,1,896,4549,896,8,1775,1680,22,237
12073,1,8,8,1774,896,896,8,1,8,1,237
12074,8,8,8,896,5,87,896,1774,896,6,237
12075,1,1,1774,87,8,8,1774,1703,896,8,237
12076,8,1,8,1,2,8,8,1,8,8,237
12077,13,8,1,1,8,8,2,2505,8,1,237
12078,1,8,8,2,1626,364,2,8,2,1002,237
12079,1,8,8,1,1002,2,8,8,1002,4813,237
12080,1,1002,8,1002,8,1002,1002,1358,1002,1793,237
12081,1358,1,8,1793,1358,1358,1358,1793,1793,1,237
12082,8,1002,4787,364,1626,364,8,8,8,364,237
12083,1,1,8,8,364,364,364,8,364,8,237
12084,1,8,1,364,8,1,8,8,8,1,237
12085,1,8,8,8,8,364,1,1,8,8,237
12086,364,364,364,8,364,364,1,364,1,1,237
12087,38,1,1,19,1,1,19,2,357,2,237
12088,357,357,4065,357,357,1,357,357,357,357,237
12089,357,357,4062,607,357,357,357,357,4067,606,237
12090,606,258,258,258,357,357,357,357,357,357,237
12091,357,357,357,471,2,2,471,471,2,471,237
12092,471,471,471,471,471,471,471,471,2,471,237
12093,471,2,6,3,6,3,2,471,2,2,237
12094,2,471,2,471,471,2,6,3,6,2,237
12095,3,2,1503,1503,471,1503,471,2,2,2,237
12096,2,471,471,2,471,2,2,471,2,1537,237
12097,101,1523,2,1189,1537,1189,40,471,471,471,237
12098,471,2,6,3,2,6,1503,471,2,1537,237
12099,1189,1189,1537,1523,1523,101,40,471,471,1189,237
12100,1537,1189,1523,1537,1189,1523,101,1189,1523,40,237
12101,3,2,372,3632,372,372,2979,372,372,2979,237
12102,372,372,372,372,372,372,372,372,372,372,237
12103,372,372,372,372,372,372,372,372,372,372,237
12104,372,372,372,372,372,372,209,372,1162,372,237
12105,372,372,372,372,372,372,372,372,372,372,237
12106,875,192,43,2,2,6,3,118,90,108,237
12107,6,3,2,108,90,565,90,90,108,17,237
12108,102,108,44,5,90,391,18,22,31,108,237
12109,5,118,90,90,90,20,20,5,2,31,237
12110,59,2,3,136,59,3,59,59,1446,2,237
12111,1446,1446,1446,2,484,2,843,1194,484,2,237
12112,2,282,399,580,2605,1032,399,13,274,38,237
12113,226,580,399,38,304,5,19,569,226,1410,237
12114,282,1197,1032,2605,569,6,688,399,688,282,237
12115,580,2,610,654,654,355,355,910,610,3,237
12116,556,747,682,2,1733,2,1733,665,1733,4802,237
12117,1733,665,1733,3,2,4402,2,43,81,2,237
12118,43,2,6,3,2,2549,2,1176,6,3,237
12119,1176,2,2,2,60,43,192,43,1049,2,237
12120,2,6,3,2,2,3,6,435,2,438,237
12121,435,838,346,838,438,435,438,838,346,435,237
12122,955,3549,438,4527,1823,955,838,3338,5,3508,237
12123,955,838,522,435,522,522,438,435,955,838,237
12124,492,124,2,522,492,1073,349,64,77,1073,237
12125,492,349,492,2626,2626,492,1073,124,6,77,237
12126,64,349,3,349,1073,492,3,124,124,124,237
12127,1073,124,124,124,124,124,77,64,349,492,237
12128,2,54,62,2,1073,142,54,62,54,86,237
12129,54,1073,1073,1073,43,2,2,6,3,2,237
12130,623,418,1562,6,3,17,18,44,31,418,237
12131,418,4143,606,606,603,603,603,959,959,418,237
12132,623,17,418,5,18,128,3,4142,941,941,237
12133,941,370,370,613,370,613,603,603,418,623,237
12134,623,623,5,2,2,2,537,240,2,5,237
12135,44,18,5,17,240,240,240,240,240,240,237
12136,537,18,17,5,240,240,240,240,18,537,237
12137,240,5,3,2,5,240,5,18,240,537,237
12138,17,17,5,18,240,537,5,240,537,17,237
12139,5,537,18,240,537,18,240,17,5,537,237
12140,5,537,18,240,17,240,5,17,240,18,237
12141,537,537,240,18,17,5,5,240,537,18,237
12142,17,5,240,18,240,17,5,537,5,240,237
12143,101,17,240,101,18,537,5,40,240,43,237
12144,555,220,220,2,2,6,3,6,3,2,237
12145,2005,22,5,2,6,20,10,6,2,240,237
12146,491,2,5,18,537,44,240,17,3,5,237
12147,240,240,240,240,20,240,240,240,240,5,237
12148,240,18,537,17,240,18,240,537,17,5,237
12149,240,17,537,240,18,101,5,240,40,2,237
12150,2005,5,2,20,6,2,10,2,42,88,237
12151,88,42,35,29,753,29,35,29,35,29,237
12152,42,35,35,42,29,35,2,2005,2005,5,237
12153,20,35,29,6,29,35,42,2,2,54,237
12154,2,1269,54,142,86,2,2,1269,54,86,237
12155,2,764,1214,2442,764,764,764,2596,2442,6,237
12156,2596,2442,200,1214,2,2,5,2,118,90,237
12157,73,391,22,108,73,90,17,22,102,18,237
12158,108,44,90,5,118,465,90,406,20,5,237
12159,31,20,90,20,406,118,20,3,43,81,237
12160,60,60,60,60,265,3,43,81,43,43,237
12161,2,2,6,3,6,3,2,25,2,25,237
12162,25,25,25,25,25,25,25,25,25,25,237
12163,25,25,25,25,25,25,25,25,25,25,237
12164,25,25,25,192,2,2,6,43,6,2,237
12165,2,2203,2203,2,1741,1741,2,3297,3297,2,237
12166,2,2,2,1590,31,491,1590,3,1590,491,237
12167,3,1590,491,491,22,44,6,491,17,18,237
12168,6,20,10,10,6,20,5,1590,6,5,237
12169,2,3113,3113,2,3,2,3,2,3189,2,237
12170,2,3231,2,2,2,1060,1060,2,2,2,237
12171,1576,2,1576,1060,2,1060,5,2530,1060,1060,237
12172,2530,1101,2530,1060,1060,1060,1060,2,2,2,237
12173,4805,1049,2,142,62,2,54,86,54,62,237
12174,54,2,86,62,2,88,2,88,2,2,237
12175,2800,1630,31,130,120,341,683,341,130,341,237
